baseline,task,seed,status,source_image,source_prompt,target_prompt,result_image,metadata,command,matched_conditions,failure_reason,notes
fireflow,bowl_apple_inside,10,complete,data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.","A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",outputs/baselines/fireflow/bowl_apple_inside/seed_10/result.png,outputs/baselines/fireflow/bowl_apple_inside/seed_10/metadata.json,outputs/baselines/fireflow/bowl_apple_inside/seed_10/command.txt,"official FireFlow FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, and seed match; official fast-editing parameters num_steps=8, inject=1, guidance=2, start_layer_index=0, end_layer_index=37, sampling_strategy=fireflow, offload=True",,official FireFlow FLUX-dev runner
fireflow,bowl_apple_inside,11,complete,data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.","A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",outputs/baselines/fireflow/bowl_apple_inside/seed_11/result.png,outputs/baselines/fireflow/bowl_apple_inside/seed_11/metadata.json,outputs/baselines/fireflow/bowl_apple_inside/seed_11/command.txt,"official FireFlow FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, and seed match; official fast-editing parameters num_steps=8, inject=1, guidance=2, start_layer_index=0, end_layer_index=37, sampling_strategy=fireflow, offload=True",,official FireFlow FLUX-dev runner
fireflow,bowl_apple_inside,12,complete,data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.","A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",outputs/baselines/fireflow/bowl_apple_inside/seed_12/result.png,outputs/baselines/fireflow/bowl_apple_inside/seed_12/metadata.json,outputs/baselines/fireflow/bowl_apple_inside/seed_12/command.txt,"official FireFlow FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, and seed match; official fast-editing parameters num_steps=8, inject=1, guidance=2, start_layer_index=0, end_layer_index=37, sampling_strategy=fireflow, offload=True",,official FireFlow FLUX-dev runner
fireflow,tshirt_star,10,complete,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",outputs/baselines/fireflow/tshirt_star/seed_10/result.png,outputs/baselines/fireflow/tshirt_star/seed_10/metadata.json,outputs/baselines/fireflow/tshirt_star/seed_10/command.txt,"official FireFlow FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, and seed match; official fast-editing parameters num_steps=8, inject=1, guidance=2, start_layer_index=0, end_layer_index=37, sampling_strategy=fireflow, offload=True",,official FireFlow FLUX-dev runner
fireflow,tshirt_star,11,complete,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",outputs/baselines/fireflow/tshirt_star/seed_11/result.png,outputs/baselines/fireflow/tshirt_star/seed_11/metadata.json,outputs/baselines/fireflow/tshirt_star/seed_11/command.txt,"official FireFlow FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, and seed match; official fast-editing parameters num_steps=8, inject=1, guidance=2, start_layer_index=0, end_layer_index=37, sampling_strategy=fireflow, offload=True",,official FireFlow FLUX-dev runner
fireflow,tshirt_star,12,complete,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",outputs/baselines/fireflow/tshirt_star/seed_12/result.png,outputs/baselines/fireflow/tshirt_star/seed_12/metadata.json,outputs/baselines/fireflow/tshirt_star/seed_12/command.txt,"official FireFlow FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, and seed match; official fast-editing parameters num_steps=8, inject=1, guidance=2, start_layer_index=0, end_layer_index=37, sampling_strategy=fireflow, offload=True",,official FireFlow FLUX-dev runner
fireflow,red_chair_blue,10,complete,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",outputs/baselines/fireflow/red_chair_blue/seed_10/result.png,outputs/baselines/fireflow/red_chair_blue/seed_10/metadata.json,outputs/baselines/fireflow/red_chair_blue/seed_10/command.txt,"official FireFlow FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, and seed match; official fast-editing parameters num_steps=8, inject=1, guidance=2, start_layer_index=0, end_layer_index=37, sampling_strategy=fireflow, offload=True",,official FireFlow FLUX-dev runner
fireflow,red_chair_blue,11,complete,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",outputs/baselines/fireflow/red_chair_blue/seed_11/result.png,outputs/baselines/fireflow/red_chair_blue/seed_11/metadata.json,outputs/baselines/fireflow/red_chair_blue/seed_11/command.txt,"official FireFlow FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, and seed match; official fast-editing parameters num_steps=8, inject=1, guidance=2, start_layer_index=0, end_layer_index=37, sampling_strategy=fireflow, offload=True",,official FireFlow FLUX-dev runner
fireflow,red_chair_blue,12,complete,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",outputs/baselines/fireflow/red_chair_blue/seed_12/result.png,outputs/baselines/fireflow/red_chair_blue/seed_12/metadata.json,outputs/baselines/fireflow/red_chair_blue/seed_12/command.txt,"official FireFlow FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, and seed match; official fast-editing parameters num_steps=8, inject=1, guidance=2, start_layer_index=0, end_layer_index=37, sampling_strategy=fireflow, offload=True",,official FireFlow FLUX-dev runner
fireflow,pillow_vertical_fabric_strip,10,complete,data/pretty_free_candidates/pexels_plain_pillow_sofa_phase1.jpg,A photo of a plain light pillow on a sofa.,"A photo of the same plain light pillow on the same sofa, with a vertical glossy blue silk strip sewn down the center of the pillow from top to bottom, following the pillow perspective and preserving the pillow edges, sofa, shadows, and background.",outputs/baselines/fireflow/pillow_vertical_fabric_strip/seed_10/result.png,outputs/baselines/fireflow/pillow_vertical_fabric_strip/seed_10/metadata.json,outputs/baselines/fireflow/pillow_vertical_fabric_strip/seed_10/command.txt,"official FireFlow FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, and seed match; official fast-editing parameters num_steps=8, inject=1, guidance=2, start_layer_index=0, end_layer_index=37, sampling_strategy=fireflow, offload=True",,official FireFlow FLUX-dev runner
fireflow,pillow_vertical_fabric_strip,11,complete,data/pretty_free_candidates/pexels_plain_pillow_sofa_phase1.jpg,A photo of a plain light pillow on a sofa.,"A photo of the same plain light pillow on the same sofa, with a vertical glossy blue silk strip sewn down the center of the pillow from top to bottom, following the pillow perspective and preserving the pillow edges, sofa, shadows, and background.",outputs/baselines/fireflow/pillow_vertical_fabric_strip/seed_11/result.png,outputs/baselines/fireflow/pillow_vertical_fabric_strip/seed_11/metadata.json,outputs/baselines/fireflow/pillow_vertical_fabric_strip/seed_11/command.txt,"official FireFlow FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, and seed match; official fast-editing parameters num_steps=8, inject=1, guidance=2, start_layer_index=0, end_layer_index=37, sampling_strategy=fireflow, offload=True",,official FireFlow FLUX-dev runner
fireflow,pillow_vertical_fabric_strip,12,complete,data/pretty_free_candidates/pexels_plain_pillow_sofa_phase1.jpg,A photo of a plain light pillow on a sofa.,"A photo of the same plain light pillow on the same sofa, with a vertical glossy blue silk strip sewn down the center of the pillow from top to bottom, following the pillow perspective and preserving the pillow edges, sofa, shadows, and background.",outputs/baselines/fireflow/pillow_vertical_fabric_strip/seed_12/result.png,outputs/baselines/fireflow/pillow_vertical_fabric_strip/seed_12/metadata.json,outputs/baselines/fireflow/pillow_vertical_fabric_strip/seed_12/command.txt,"official FireFlow FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, and seed match; official fast-editing parameters num_steps=8, inject=1, guidance=2, start_layer_index=0, end_layer_index=37, sampling_strategy=fireflow, offload=True",,official FireFlow FLUX-dev runner
fireflow,backpack_remove_toy_charm,10,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/fireflow/backpack_remove_toy_charm/seed_10/result.png,outputs/baselines/fireflow/backpack_remove_toy_charm/seed_10/metadata.json,outputs/baselines/fireflow/backpack_remove_toy_charm/seed_10/command.txt,"official FireFlow FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, and seed match; official fast-editing parameters num_steps=8, inject=1, guidance=2, start_layer_index=0, end_layer_index=37, sampling_strategy=fireflow, offload=True",,official FireFlow FLUX-dev runner
fireflow,backpack_remove_toy_charm,11,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/fireflow/backpack_remove_toy_charm/seed_11/result.png,outputs/baselines/fireflow/backpack_remove_toy_charm/seed_11/metadata.json,outputs/baselines/fireflow/backpack_remove_toy_charm/seed_11/command.txt,"official FireFlow FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, and seed match; official fast-editing parameters num_steps=8, inject=1, guidance=2, start_layer_index=0, end_layer_index=37, sampling_strategy=fireflow, offload=True",,official FireFlow FLUX-dev runner
fireflow,backpack_remove_toy_charm,12,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/fireflow/backpack_remove_toy_charm/seed_12/result.png,outputs/baselines/fireflow/backpack_remove_toy_charm/seed_12/metadata.json,outputs/baselines/fireflow/backpack_remove_toy_charm/seed_12/command.txt,"official FireFlow FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, and seed match; official fast-editing parameters num_steps=8, inject=1, guidance=2, start_layer_index=0, end_layer_index=37, sampling_strategy=fireflow, offload=True",,official FireFlow FLUX-dev runner
rf_solver_edit,cat_crown,10,complete,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",outputs/baselines/rf_solver_edit/cat_crown/seed_10/result.png,outputs/baselines/rf_solver_edit/cat_crown/seed_10/metadata.json,outputs/baselines/rf_solver_edit/cat_crown/seed_10/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,cat_crown,11,complete,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",outputs/baselines/rf_solver_edit/cat_crown/seed_11/result.png,outputs/baselines/rf_solver_edit/cat_crown/seed_11/metadata.json,outputs/baselines/rf_solver_edit/cat_crown/seed_11/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,cat_crown,12,complete,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",outputs/baselines/rf_solver_edit/cat_crown/seed_12/result.png,outputs/baselines/rf_solver_edit/cat_crown/seed_12/metadata.json,outputs/baselines/rf_solver_edit/cat_crown/seed_12/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,bowl_apple_inside,10,complete,data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.","A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",outputs/baselines/rf_solver_edit/bowl_apple_inside/seed_10/result.png,outputs/baselines/rf_solver_edit/bowl_apple_inside/seed_10/metadata.json,outputs/baselines/rf_solver_edit/bowl_apple_inside/seed_10/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,bowl_apple_inside,11,complete,data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.","A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",outputs/baselines/rf_solver_edit/bowl_apple_inside/seed_11/result.png,outputs/baselines/rf_solver_edit/bowl_apple_inside/seed_11/metadata.json,outputs/baselines/rf_solver_edit/bowl_apple_inside/seed_11/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,bowl_apple_inside,12,complete,data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.","A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",outputs/baselines/rf_solver_edit/bowl_apple_inside/seed_12/result.png,outputs/baselines/rf_solver_edit/bowl_apple_inside/seed_12/metadata.json,outputs/baselines/rf_solver_edit/bowl_apple_inside/seed_12/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,tshirt_star,10,complete,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",outputs/baselines/rf_solver_edit/tshirt_star/seed_10/result.png,outputs/baselines/rf_solver_edit/tshirt_star/seed_10/metadata.json,outputs/baselines/rf_solver_edit/tshirt_star/seed_10/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,tshirt_star,11,complete,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",outputs/baselines/rf_solver_edit/tshirt_star/seed_11/result.png,outputs/baselines/rf_solver_edit/tshirt_star/seed_11/metadata.json,outputs/baselines/rf_solver_edit/tshirt_star/seed_11/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,tshirt_star,12,complete,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,"A close-up fashion photo of a person wearing a plain white t-shirt and blue jeans, with natural fabric folds and soft studio lighting.","The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",outputs/baselines/rf_solver_edit/tshirt_star/seed_12/result.png,outputs/baselines/rf_solver_edit/tshirt_star/seed_12/metadata.json,outputs/baselines/rf_solver_edit/tshirt_star/seed_12/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,red_chair_blue,10,complete,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",outputs/baselines/rf_solver_edit/red_chair_blue/seed_10/result.png,outputs/baselines/rf_solver_edit/red_chair_blue/seed_10/metadata.json,outputs/baselines/rf_solver_edit/red_chair_blue/seed_10/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,red_chair_blue,11,complete,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",outputs/baselines/rf_solver_edit/red_chair_blue/seed_11/result.png,outputs/baselines/rf_solver_edit/red_chair_blue/seed_11/metadata.json,outputs/baselines/rf_solver_edit/red_chair_blue/seed_11/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,red_chair_blue,12,complete,data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,A photo of a red armless rounded upholstered chair in a stylish room.,"A photo of the same armless rounded upholstered chair in the same stylish room, with only the fabric color changed to deep blue, no armrests added.",outputs/baselines/rf_solver_edit/red_chair_blue/seed_12/result.png,outputs/baselines/rf_solver_edit/red_chair_blue/seed_12/metadata.json,outputs/baselines/rf_solver_edit/red_chair_blue/seed_12/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,pillow_vertical_fabric_strip,10,complete,data/pretty_free_candidates/pexels_plain_pillow_sofa_phase1.jpg,A photo of a plain light pillow on a sofa.,"A photo of the same plain light pillow on the same sofa, with a vertical glossy blue silk strip sewn down the center of the pillow from top to bottom, following the pillow perspective and preserving the pillow edges, sofa, shadows, and background.",outputs/baselines/rf_solver_edit/pillow_vertical_fabric_strip/seed_10/result.png,outputs/baselines/rf_solver_edit/pillow_vertical_fabric_strip/seed_10/metadata.json,outputs/baselines/rf_solver_edit/pillow_vertical_fabric_strip/seed_10/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,pillow_vertical_fabric_strip,11,complete,data/pretty_free_candidates/pexels_plain_pillow_sofa_phase1.jpg,A photo of a plain light pillow on a sofa.,"A photo of the same plain light pillow on the same sofa, with a vertical glossy blue silk strip sewn down the center of the pillow from top to bottom, following the pillow perspective and preserving the pillow edges, sofa, shadows, and background.",outputs/baselines/rf_solver_edit/pillow_vertical_fabric_strip/seed_11/result.png,outputs/baselines/rf_solver_edit/pillow_vertical_fabric_strip/seed_11/metadata.json,outputs/baselines/rf_solver_edit/pillow_vertical_fabric_strip/seed_11/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,pillow_vertical_fabric_strip,12,complete,data/pretty_free_candidates/pexels_plain_pillow_sofa_phase1.jpg,A photo of a plain light pillow on a sofa.,"A photo of the same plain light pillow on the same sofa, with a vertical glossy blue silk strip sewn down the center of the pillow from top to bottom, following the pillow perspective and preserving the pillow edges, sofa, shadows, and background.",outputs/baselines/rf_solver_edit/pillow_vertical_fabric_strip/seed_12/result.png,outputs/baselines/rf_solver_edit/pillow_vertical_fabric_strip/seed_12/metadata.json,outputs/baselines/rf_solver_edit/pillow_vertical_fabric_strip/seed_12/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,backpack_remove_toy_charm,10,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/rf_solver_edit/backpack_remove_toy_charm/seed_10/result.png,outputs/baselines/rf_solver_edit/backpack_remove_toy_charm/seed_10/metadata.json,outputs/baselines/rf_solver_edit/backpack_remove_toy_charm/seed_10/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,backpack_remove_toy_charm,11,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/rf_solver_edit/backpack_remove_toy_charm/seed_11/result.png,outputs/baselines/rf_solver_edit/backpack_remove_toy_charm/seed_11/metadata.json,outputs/baselines/rf_solver_edit/backpack_remove_toy_charm/seed_11/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
rf_solver_edit,backpack_remove_toy_charm,12,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/rf_solver_edit/backpack_remove_toy_charm/seed_12/result.png,outputs/baselines/rf_solver_edit/backpack_remove_toy_charm/seed_12/metadata.json,outputs/baselines/rf_solver_edit/backpack_remove_toy_charm/seed_12/command.txt,"official RF-Solver-Edit FLUX-dev runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt and target prompt match; official RF-Solver image-editing parameters num_steps=15, inject=3, guidance=2, offload=True; seed requested by manifest but the public RF-Solver image script does not expose seed control",,official RF-Solver-Edit FLUX-dev runner
reflex,cat_crown,10,complete,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",outputs/baselines/reflex/cat_crown/seed_10/result.png,outputs/baselines/reflex/cat_crown/seed_10/metadata.json,outputs/baselines/reflex/cat_crown/seed_10/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
reflex,cat_crown,11,complete,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",outputs/baselines/reflex/cat_crown/seed_11/result.png,outputs/baselines/reflex/cat_crown/seed_11/metadata.json,outputs/baselines/reflex/cat_crown/seed_11/command.txt,"official ReFlex FLUX-dev runner with local dynamic-latent compatibility patch; source image resized with max_image_size=512 before ReFlex processing; source prompt, target prompt, and seed match; automatic attention-mask mode; num_inference_steps=28, guidance_scale=3.5, feature_steps=5, attn_topk=20",,official ReFlex FLUX-dev runner
