baseline,task,seed,status,source_image,source_prompt,target_prompt,result_image,metadata,command,matched_conditions,failure_reason,notes
reflex,mug_heart,10,failed,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,A minimalist photo of a plain white ceramic mug on a grey background.,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",outputs/baselines/reflex/mug_heart/seed_10/result.png,outputs/baselines/reflex/mug_heart/seed_10/metadata.json,outputs/baselines/reflex/mug_heart/seed_10/command.txt,,ReFlex could not be run under available 24GB GPU conditions: official 1024-token setting OOMs; 512 compatibility attempt fails in attention indexing after dynamic latent patch. See mug_heart seed10 run.log for the concrete trace.,ReFlex local compatibility/resource failure
reflex,mug_heart,11,failed,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,A minimalist photo of a plain white ceramic mug on a grey background.,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",outputs/baselines/reflex/mug_heart/seed_11/result.png,outputs/baselines/reflex/mug_heart/seed_11/metadata.json,outputs/baselines/reflex/mug_heart/seed_11/command.txt,,ReFlex could not be run under available 24GB GPU conditions: official 1024-token setting OOMs; 512 compatibility attempt fails in attention indexing after dynamic latent patch. See mug_heart seed10 run.log for the concrete trace.,ReFlex local compatibility/resource failure
reflex,mug_heart,12,failed,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,A minimalist photo of a plain white ceramic mug on a grey background.,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",outputs/baselines/reflex/mug_heart/seed_12/result.png,outputs/baselines/reflex/mug_heart/seed_12/metadata.json,outputs/baselines/reflex/mug_heart/seed_12/command.txt,,ReFlex could not be run under available 24GB GPU conditions: official 1024-token setting OOMs; 512 compatibility attempt fails in attention indexing after dynamic latent patch. See mug_heart seed10 run.log for the concrete trace.,ReFlex local compatibility/resource failure
reflex,backpack_remove_toy_charm,10,failed,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/reflex/backpack_remove_toy_charm/seed_10/result.png,outputs/baselines/reflex/backpack_remove_toy_charm/seed_10/metadata.json,outputs/baselines/reflex/backpack_remove_toy_charm/seed_10/command.txt,,ReFlex could not be run under available 24GB GPU conditions: official 1024-token setting OOMs; 512 compatibility attempt fails in attention indexing after dynamic latent patch. See mug_heart seed10 run.log for the concrete trace.,ReFlex local compatibility/resource failure
reflex,backpack_remove_toy_charm,11,failed,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/reflex/backpack_remove_toy_charm/seed_11/result.png,outputs/baselines/reflex/backpack_remove_toy_charm/seed_11/metadata.json,outputs/baselines/reflex/backpack_remove_toy_charm/seed_11/command.txt,,ReFlex could not be run under available 24GB GPU conditions: official 1024-token setting OOMs; 512 compatibility attempt fails in attention indexing after dynamic latent patch. See mug_heart seed10 run.log for the concrete trace.,ReFlex local compatibility/resource failure
reflex,backpack_remove_toy_charm,12,failed,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/reflex/backpack_remove_toy_charm/seed_12/result.png,outputs/baselines/reflex/backpack_remove_toy_charm/seed_12/metadata.json,outputs/baselines/reflex/backpack_remove_toy_charm/seed_12/command.txt,,ReFlex could not be run under available 24GB GPU conditions: official 1024-token setting OOMs; 512 compatibility attempt fails in attention indexing after dynamic latent patch. See mug_heart seed10 run.log for the concrete trace.,ReFlex local compatibility/resource failure
steerflow,cat_crown,10,failed,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",outputs/baselines/steerflow/cat_crown/seed_10/result.png,outputs/baselines/steerflow/cat_crown/seed_10/metadata.json,outputs/baselines/steerflow/cat_crown/seed_10/command.txt,,No runnable SteerFlow baseline code found as of 2026-05-10: local SteerFlow repository absent; web search found arXiv 2604.01715 but no public GitHub/code release.,no public runnable code found
steerflow,cat_crown,11,failed,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",outputs/baselines/steerflow/cat_crown/seed_11/result.png,outputs/baselines/steerflow/cat_crown/seed_11/metadata.json,outputs/baselines/steerflow/cat_crown/seed_11/command.txt,,No runnable SteerFlow baseline code found as of 2026-05-10: local SteerFlow repository absent; web search found arXiv 2604.01715 but no public GitHub/code release.,no public runnable code found
steerflow,cat_crown,12,failed,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",outputs/baselines/steerflow/cat_crown/seed_12/result.png,outputs/baselines/steerflow/cat_crown/seed_12/metadata.json,outputs/baselines/steerflow/cat_crown/seed_12/command.txt,,No runnable SteerFlow baseline code found as of 2026-05-10: local SteerFlow repository absent; web search found arXiv 2604.01715 but no public GitHub/code release.,no public runnable code found
steerflow,dog_sunglasses,10,failed,data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,A front-facing portrait of a dog in snow.,A front-facing portrait of the same dog wearing black sunglasses in snow.,outputs/baselines/steerflow/dog_sunglasses/seed_10/result.png,outputs/baselines/steerflow/dog_sunglasses/seed_10/metadata.json,outputs/baselines/steerflow/dog_sunglasses/seed_10/command.txt,,No runnable SteerFlow baseline code found as of 2026-05-10: local SteerFlow repository absent; web search found arXiv 2604.01715 but no public GitHub/code release.,no public runnable code found
steerflow,dog_sunglasses,11,failed,data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,A front-facing portrait of a dog in snow.,A front-facing portrait of the same dog wearing black sunglasses in snow.,outputs/baselines/steerflow/dog_sunglasses/seed_11/result.png,outputs/baselines/steerflow/dog_sunglasses/seed_11/metadata.json,outputs/baselines/steerflow/dog_sunglasses/seed_11/command.txt,,No runnable SteerFlow baseline code found as of 2026-05-10: local SteerFlow repository absent; web search found arXiv 2604.01715 but no public GitHub/code release.,no public runnable code found
steerflow,dog_sunglasses,12,failed,data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,A front-facing portrait of a dog in snow.,A front-facing portrait of the same dog wearing black sunglasses in snow.,outputs/baselines/steerflow/dog_sunglasses/seed_12/result.png,outputs/baselines/steerflow/dog_sunglasses/seed_12/metadata.json,outputs/baselines/steerflow/dog_sunglasses/seed_12/command.txt,,No runnable SteerFlow baseline code found as of 2026-05-10: local SteerFlow repository absent; web search found arXiv 2604.01715 but no public GitHub/code release.,no public runnable code found
steerflow,mug_heart,10,failed,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,A minimalist photo of a plain white ceramic mug on a grey background.,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",outputs/baselines/steerflow/mug_heart/seed_10/result.png,outputs/baselines/steerflow/mug_heart/seed_10/metadata.json,outputs/baselines/steerflow/mug_heart/seed_10/command.txt,,No runnable SteerFlow baseline code found as of 2026-05-10: local SteerFlow repository absent; web search found arXiv 2604.01715 but no public GitHub/code release.,no public runnable code found
steerflow,mug_heart,11,failed,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,A minimalist photo of a plain white ceramic mug on a grey background.,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",outputs/baselines/steerflow/mug_heart/seed_11/result.png,outputs/baselines/steerflow/mug_heart/seed_11/metadata.json,outputs/baselines/steerflow/mug_heart/seed_11/command.txt,,No runnable SteerFlow baseline code found as of 2026-05-10: local SteerFlow repository absent; web search found arXiv 2604.01715 but no public GitHub/code release.,no public runnable code found
steerflow,mug_heart,12,failed,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,A minimalist photo of a plain white ceramic mug on a grey background.,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",outputs/baselines/steerflow/mug_heart/seed_12/result.png,outputs/baselines/steerflow/mug_heart/seed_12/metadata.json,outputs/baselines/steerflow/mug_heart/seed_12/command.txt,,No runnable SteerFlow baseline code found as of 2026-05-10: local SteerFlow repository absent; web search found arXiv 2604.01715 but no public GitHub/code release.,no public runnable code found
steerflow,backpack_remove_toy_charm,10,failed,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/steerflow/backpack_remove_toy_charm/seed_10/result.png,outputs/baselines/steerflow/backpack_remove_toy_charm/seed_10/metadata.json,outputs/baselines/steerflow/backpack_remove_toy_charm/seed_10/command.txt,,No runnable SteerFlow baseline code found as of 2026-05-10: local SteerFlow repository absent; web search found arXiv 2604.01715 but no public GitHub/code release.,no public runnable code found
steerflow,backpack_remove_toy_charm,11,failed,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/steerflow/backpack_remove_toy_charm/seed_11/result.png,outputs/baselines/steerflow/backpack_remove_toy_charm/seed_11/metadata.json,outputs/baselines/steerflow/backpack_remove_toy_charm/seed_11/command.txt,,No runnable SteerFlow baseline code found as of 2026-05-10: local SteerFlow repository absent; web search found arXiv 2604.01715 but no public GitHub/code release.,no public runnable code found
steerflow,backpack_remove_toy_charm,12,failed,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/steerflow/backpack_remove_toy_charm/seed_12/result.png,outputs/baselines/steerflow/backpack_remove_toy_charm/seed_12/metadata.json,outputs/baselines/steerflow/backpack_remove_toy_charm/seed_12/command.txt,,No runnable SteerFlow baseline code found as of 2026-05-10: local SteerFlow repository absent; web search found arXiv 2604.01715 but no public GitHub/code release.,no public runnable code found
splitflow,cat_crown,10,complete,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",outputs/baselines/splitflow/cat_crown/seed_10/result.png,outputs/baselines/splitflow/cat_crown/seed_10/metadata.json,outputs/baselines/splitflow/cat_crown/seed_10/command.txt,"official SplitFlow SD3 runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, seed, and SD3 model match; official SplitFlow defaults T_steps=50, n_max=33, tar_guidance_scale=13.5; uses Mistral-7B prompt decomposition",,official SplitFlow SD3 runner
splitflow,cat_crown,11,complete,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",outputs/baselines/splitflow/cat_crown/seed_11/result.png,outputs/baselines/splitflow/cat_crown/seed_11/metadata.json,outputs/baselines/splitflow/cat_crown/seed_11/command.txt,"official SplitFlow SD3 runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, seed, and SD3 model match; official SplitFlow defaults T_steps=50, n_max=33, tar_guidance_scale=13.5; uses Mistral-7B prompt decomposition",,official SplitFlow SD3 runner
splitflow,cat_crown,12,complete,data/paper_images/cat_sitting_in_grass.jpg,A photo of a cat sitting in grass.,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",outputs/baselines/splitflow/cat_crown/seed_12/result.png,outputs/baselines/splitflow/cat_crown/seed_12/metadata.json,outputs/baselines/splitflow/cat_crown/seed_12/command.txt,"official SplitFlow SD3 runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, seed, and SD3 model match; official SplitFlow defaults T_steps=50, n_max=33, tar_guidance_scale=13.5; uses Mistral-7B prompt decomposition",,official SplitFlow SD3 runner
splitflow,dog_sunglasses,10,complete,data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,A front-facing portrait of a dog in snow.,A front-facing portrait of the same dog wearing black sunglasses in snow.,outputs/baselines/splitflow/dog_sunglasses/seed_10/result.png,outputs/baselines/splitflow/dog_sunglasses/seed_10/metadata.json,outputs/baselines/splitflow/dog_sunglasses/seed_10/command.txt,"official SplitFlow SD3 runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, seed, and SD3 model match; official SplitFlow defaults T_steps=50, n_max=33, tar_guidance_scale=13.5; uses Mistral-7B prompt decomposition",,official SplitFlow SD3 runner
splitflow,dog_sunglasses,11,complete,data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,A front-facing portrait of a dog in snow.,A front-facing portrait of the same dog wearing black sunglasses in snow.,outputs/baselines/splitflow/dog_sunglasses/seed_11/result.png,outputs/baselines/splitflow/dog_sunglasses/seed_11/metadata.json,outputs/baselines/splitflow/dog_sunglasses/seed_11/command.txt,"official SplitFlow SD3 runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, seed, and SD3 model match; official SplitFlow defaults T_steps=50, n_max=33, tar_guidance_scale=13.5; uses Mistral-7B prompt decomposition",,official SplitFlow SD3 runner
splitflow,dog_sunglasses,12,complete,data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,A front-facing portrait of a dog in snow.,A front-facing portrait of the same dog wearing black sunglasses in snow.,outputs/baselines/splitflow/dog_sunglasses/seed_12/result.png,outputs/baselines/splitflow/dog_sunglasses/seed_12/metadata.json,outputs/baselines/splitflow/dog_sunglasses/seed_12/command.txt,"official SplitFlow SD3 runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, seed, and SD3 model match; official SplitFlow defaults T_steps=50, n_max=33, tar_guidance_scale=13.5; uses Mistral-7B prompt decomposition",,official SplitFlow SD3 runner
splitflow,mug_heart,10,complete,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,A minimalist photo of a plain white ceramic mug on a grey background.,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",outputs/baselines/splitflow/mug_heart/seed_10/result.png,outputs/baselines/splitflow/mug_heart/seed_10/metadata.json,outputs/baselines/splitflow/mug_heart/seed_10/command.txt,"official SplitFlow SD3 runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, seed, and SD3 model match; official SplitFlow defaults T_steps=50, n_max=33, tar_guidance_scale=13.5; uses Mistral-7B prompt decomposition",,official SplitFlow SD3 runner
splitflow,mug_heart,11,complete,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,A minimalist photo of a plain white ceramic mug on a grey background.,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",outputs/baselines/splitflow/mug_heart/seed_11/result.png,outputs/baselines/splitflow/mug_heart/seed_11/metadata.json,outputs/baselines/splitflow/mug_heart/seed_11/command.txt,"official SplitFlow SD3 runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, seed, and SD3 model match; official SplitFlow defaults T_steps=50, n_max=33, tar_guidance_scale=13.5; uses Mistral-7B prompt decomposition",,official SplitFlow SD3 runner
splitflow,mug_heart,12,complete,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,A minimalist photo of a plain white ceramic mug on a grey background.,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",outputs/baselines/splitflow/mug_heart/seed_12/result.png,outputs/baselines/splitflow/mug_heart/seed_12/metadata.json,outputs/baselines/splitflow/mug_heart/seed_12/command.txt,"official SplitFlow SD3 runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, seed, and SD3 model match; official SplitFlow defaults T_steps=50, n_max=33, tar_guidance_scale=13.5; uses Mistral-7B prompt decomposition",,official SplitFlow SD3 runner
splitflow,backpack_remove_toy_charm,10,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/splitflow/backpack_remove_toy_charm/seed_10/result.png,outputs/baselines/splitflow/backpack_remove_toy_charm/seed_10/metadata.json,outputs/baselines/splitflow/backpack_remove_toy_charm/seed_10/command.txt,"official SplitFlow SD3 runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, seed, and SD3 model match; official SplitFlow defaults T_steps=50, n_max=33, tar_guidance_scale=13.5; uses Mistral-7B prompt decomposition",,official SplitFlow SD3 runner
splitflow,backpack_remove_toy_charm,11,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/splitflow/backpack_remove_toy_charm/seed_11/result.png,outputs/baselines/splitflow/backpack_remove_toy_charm/seed_11/metadata.json,outputs/baselines/splitflow/backpack_remove_toy_charm/seed_11/command.txt,"official SplitFlow SD3 runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, seed, and SD3 model match; official SplitFlow defaults T_steps=50, n_max=33, tar_guidance_scale=13.5; uses Mistral-7B prompt decomposition",,official SplitFlow SD3 runner
splitflow,backpack_remove_toy_charm,12,complete,data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",outputs/baselines/splitflow/backpack_remove_toy_charm/seed_12/result.png,outputs/baselines/splitflow/backpack_remove_toy_charm/seed_12/metadata.json,outputs/baselines/splitflow/backpack_remove_toy_charm/seed_12/command.txt,"official SplitFlow SD3 runner; source image resized with max_image_size=512 and cropped to multiples of 16; source prompt, target prompt, seed, and SD3 model match; official SplitFlow defaults T_steps=50, n_max=33, tar_guidance_scale=13.5; uses Mistral-7B prompt decomposition",,official SplitFlow SD3 runner
